,country,weight_muslim,religion,lwr_index,rwr_index,gex_index,polalien,PVJ13,PVJ32,lrscale,conspiracy,demidea,authority,lwe11,lwe23,lwe27,F8A2_1,lwe20,lwe8,rwe4,F11_4A4_1,rwe12,F11_4A2_1,rwe14,rwe15,rwe17,F11_4A1_1,F6_3A5_1,F6_4A4_1,F6_4A3_1,F6_4A1_1,F6A4_1,vote_all
3849,2.0,1.0991622209549,2.0,-0.0505,-0.95375,-0.579,4.857142857142857,1.0,1.8,8.0,10.0,5.0,2.25,2.0,2.0,3.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0
3850,2.0,0.401199817657471,3.0,1.3719999999999999,-0.17925000000000002,-0.439,4.857142857142857,1.0,1.0,6.0,9.4,6.0,2.4166666666666665,5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,3.0,0.0
3851,2.0,1.0991622209549,5.0,0.475,-0.11025,0.63,4.0,1.8333333333333333,1.8,5.0,8.2,5.0,2.0,3.0,,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,13.0
3852,2.0,1.0991622209549,5.0,0.10700000000000001,0.40825,1.017,3.0,1.0,3.0,6.0,11.0,4.0,3.1666666666666665,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,
3853,2.0,1.0991622209549,5.0,0.018500000000000003,-0.7777499999999999,-0.288,3.4285714285714284,1.3333333333333333,1.2,5.0,6.8,5.0,2.75,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,9.0
3854,2.0,1.0991622209549,5.0,0.10700000000000001,0.346,0.788,3.0,1.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0
3855,2.0,1.0991622209549,,-0.197,-0.27725,-0.287,3.1666666666666665,1.0,1.8,6.0,7.0,,2.5833333333333335,,,2.0,1.0,3.0,4.0,,1.0,1.0,2.0,,,3.0,1.0,1.0,,,2.0,2.0,8.0
3856,2.0,1.0991622209549,4.0,,,,3.0,2.8333333333333335,2.4,6.0,5.75,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,13.0
3857,2.0,1.0991622209549,5.0,-0.007499999999999998,0.07825000000000003,-0.217,4.857142857142857,1.3333333333333333,1.0,6.0,9.4,3.0,1.8333333333333333,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0
3858,2.0,0.401199817657471,3.0,0.7625,0.033999999999999996,-0.137,4.25,1.6666666666666667,1.0,,9.2,6.0,3.0,3.0,,,,,5.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,
3859,2.0,1.0991622209549,4.0,-0.112,-0.634,1.538,3.7142857142857144,1.0,1.6,4.0,7.4,4.0,3.25,2.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,9.0
3860,2.0,1.0991622209549,4.0,-1.1335,-0.95375,-0.712,3.2857142857142856,1.0,1.0,5.0,7.8,5.0,1.5833333333333333,,,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
3861,2.0,1.0991622209549,5.0,0.5185,0.96275,1.72,3.2857142857142856,3.5,2.8,6.0,7.4,5.0,3.1666666666666665,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,9.0
3862,2.0,1.0991622209549,5.0,-0.4405,0.06049999999999998,-0.579,4.0,1.0,2.2,6.0,6.0,5.0,1.6666666666666667,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
3863,2.0,1.0991622209549,1.0,0.5415000000000001,-0.92325,-0.398,5.0,1.1666666666666667,1.0,5.0,9.8,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,11.0
3864,2.0,1.0991622209549,5.0,-0.1645,0.18325000000000002,1.299,4.0,3.0,2.2,11.0,8.8,4.0,2.8333333333333335,1.0,,2.0,4.0,,3.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,8.0
3865,2.0,1.0991622209549,4.0,,,,3.0,3.3333333333333335,3.2,6.0,6.6,3.0,3.25,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,10.0
3866,2.0,0.401199817657471,3.0,,,,3.857142857142857,3.5,3.4,6.0,6.0,3.0,2.5,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0
3867,2.0,1.0991622209549,5.0,-0.0425,-0.9535,-0.603,3.2857142857142856,1.1666666666666667,2.2,6.0,10.2,5.0,2.5,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.0
3868,2.0,1.0991622209549,1.0,-0.2985,0.46175,-0.265,4.285714285714286,1.1666666666666667,1.4,9.0,7.2,5.0,2.4166666666666665,2.0,4.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,8.0
3869,2.0,1.0991622209549,4.0,0.3355,-0.998,0.52,4.428571428571429,1.0,1.0,,8.2,4.0,3.0833333333333335,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0
3870,2.0,1.0991622209549,5.0,0.8160000000000001,-1.04225,-0.374,4.285714285714286,2.1666666666666665,2.2,1.0,6.2,4.0,2.75,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0
3871,2.0,1.0991622209549,2.0,0.355,1.51475,0.585,5.0,1.6666666666666667,4.4,4.0,9.4,4.0,2.5,1.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,5.0,1.0,2.0,9.0
3872,2.0,1.0991622209549,4.0,-1.204,-0.87425,-0.35,5.0,1.1666666666666667,1.0,8.0,7.6,5.0,2.25,1.0,,1.0,2.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0
3873,2.0,1.0991622209549,1.0,-0.6559999999999999,-0.78125,-0.13,2.857142857142857,1.6666666666666667,1.0,6.0,6.0,6.0,3.25,1.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,8.0
3874,2.0,1.0991622209549,1.0,0.1795,0.7344999999999999,0.519,3.5714285714285716,1.5,2.4,7.0,8.4,3.0,2.3333333333333335,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,8.0
3875,2.0,1.0991622209549,5.0,0.855,-0.56125,-0.494,3.857142857142857,1.0,1.4,4.0,7.6,5.0,2.0,4.0,3.0,3.0,,4.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
3876,2.0,0.401199817657471,3.0,0.9525,-0.19625000000000004,-0.712,4.142857142857143,1.0,1.0,4.0,9.2,6.0,2.3333333333333335,5.0,4.0,3.0,3.0,4.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
3877,2.0,1.0991622209549,4.0,-0.0655,0.6835,-0.202,4.0,1.3333333333333333,2.8,7.0,9.4,4.0,2.5,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,10.0
3878,2.0,1.0991622209549,2.0,-0.513,0.75525,-0.656,5.0,2.0,1.0,,8.25,,3.25,1.0,,,,,,5.0,,5.0,5.0,,1.0,3.0,5.0,1.0,1.0,1.0,1.0,,
3879,2.0,1.0991622209549,4.0,,,,3.0,3.0,3.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0
3880,2.0,1.0991622209549,5.0,-0.0205,-0.3925,-0.712,5.0,1.6666666666666667,2.8,6.0,8.4,4.0,2.5,1.0,4.0,1.0,5.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3881,2.0,1.0991622209549,4.0,0.39349999999999996,-1.018,-0.346,5.0,1.0,3.0,4.0,9.2,6.0,1.6666666666666667,3.0,3.0,,4.0,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,9.0
3882,2.0,1.0991622209549,4.0,-0.456,-0.75925,-0.579,4.0,1.0,2.0,,7.0,6.0,1.4166666666666667,1.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,9.0
3883,2.0,1.0991622209549,1.0,0.7235,-1.04225,-0.446,2.4285714285714284,1.5,1.0,4.0,7.6,6.0,2.0833333333333335,5.0,,,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0
3884,2.0,1.0991622209549,2.0,-0.039,0.4405,-0.603,4.857142857142857,1.0,1.0,9.0,8.8,6.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,8.0
3885,2.0,1.0991622209549,1.0,-0.7390000000000001,0.39225,-0.555,2.857142857142857,3.1666666666666665,1.8,5.0,4.0,4.0,2.9166666666666665,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0
3886,2.0,1.0991622209549,4.0,0.0155,-0.741,-0.712,2.4285714285714284,1.6666666666666667,1.0,6.0,7.0,3.0,2.9166666666666665,5.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
3887,2.0,1.0991622209549,,-0.5395000000000001,-0.94075,-0.253,2.5714285714285716,1.0,1.0,,,,2.1666666666666665,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,
3888,2.0,1.0991622209549,5.0,-0.048,-0.43525,-0.494,3.5714285714285716,1.5,1.8,4.0,7.8,4.0,2.25,3.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0
3889,2.0,1.0991622209549,1.0,0.322,-0.114,-0.307,4.714285714285714,1.6,1.0,,9.8,,2.5833333333333335,2.0,4.0,,4.0,3.0,,5.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,4.0,
3890,2.0,1.0991622209549,1.0,0.366,0.42675,0.883,3.2857142857142856,1.1666666666666667,1.4,,7.6,4.0,2.25,2.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,8.0
3891,2.0,0.401199817657471,3.0,1.1564999999999999,-0.15775,0.038,4.428571428571429,1.0,1.2,6.0,9.4,4.0,2.6666666666666665,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0
3892,2.0,0.401199817657471,3.0,0.10700000000000001,-0.5942500000000001,0.788,3.2857142857142856,1.0,1.0,11.0,5.0,6.0,1.0833333333333333,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,9.0
3893,2.0,0.401199817657471,3.0,0.9435,-0.762,0.415,3.0,1.2,2.0,1.0,9.333333333333334,4.0,1.75,4.0,5.0,3.0,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,9.0
3894,2.0,0.401199817657471,3.0,-0.622,-0.67525,-0.247,3.4285714285714284,1.0,1.0,6.0,7.6,5.0,1.9166666666666667,1.0,,2.0,4.0,,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,3.0,9.0
3895,2.0,0.401199817657471,3.0,,,,4.428571428571429,4.333333333333333,4.0,8.0,8.2,2.0,2.9166666666666665,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,9.0
3896,2.0,0.401199817657471,3.0,,,,3.0,1.0,3.0,,6.0,,3.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,9.0
3897,2.0,0.401199817657471,3.0,1.3805,-0.28075,-0.043,4.714285714285714,1.5,1.0,5.0,7.0,1.0,1.4166666666666667,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,4.0,11.0
3898,2.0,0.401199817657471,3.0,-0.0415,0.87325,0.788,3.2857142857142856,3.3333333333333335,1.8,6.0,4.8,3.0,3.0833333333333335,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0
3899,2.0,0.401199817657471,3.0,0.302,-0.091,1.26,3.5714285714285716,1.1666666666666667,1.4,6.0,6.0,4.0,2.6666666666666665,2.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,0.0
3900,2.0,0.401199817657471,3.0,0.786,-0.45999999999999996,-0.106,5.0,1.0,1.0,6.0,10.0,4.0,2.5,5.0,3.0,,,4.0,,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0
3901,2.0,0.401199817657471,3.0,-0.046,0.1905,0.244,4.0,1.1666666666666667,1.0,6.0,6.8,4.0,2.75,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,8.0
3902,2.0,0.401199817657471,3.0,0.10700000000000001,0.615,0.788,3.0,3.0,1.8,,11.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0
3903,2.0,0.401199817657471,3.0,-0.953,-0.998,-0.36,3.857142857142857,1.1666666666666667,1.0,9.0,8.6,5.0,2.5833333333333335,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,8.0
3904,2.0,0.401199817657471,3.0,0.40449999999999997,-0.751,-0.712,4.0,1.0,1.0,5.0,6.4,6.0,1.4166666666666667,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
3905,2.0,0.401199817657471,3.0,0.10700000000000001,-0.16975,0.172,3.0,,2.4,6.0,3.0,,1.8333333333333333,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,
3906,2.0,0.401199817657471,3.0,0.782,-0.54375,0.439,4.142857142857143,3.1666666666666665,4.0,11.0,10.6,6.0,3.75,5.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,13.0
3907,2.0,0.401199817657471,3.0,,,,3.857142857142857,3.0,3.8,6.0,7.0,4.0,1.8333333333333333,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,9.0
3908,2.0,0.401199817657471,3.0,0.22149999999999997,-0.89625,0.654,3.7142857142857144,1.0,2.6,,7.8,3.0,2.6666666666666665,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,9.0
3909,2.0,0.401199817657471,3.0,,,,4.857142857142857,1.6666666666666667,4.0,6.0,7.5,6.0,3.75,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,,5.0,5.0,5.0,5.0,5.0,1.0,8.0
3910,2.0,0.401199817657471,3.0,-0.201,-0.985,-0.712,3.4285714285714284,1.0,1.4,5.0,6.6,5.0,2.5833333333333335,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
3911,2.0,0.401199817657471,3.0,0.30000000000000004,1.779,0.305,3.4285714285714284,4.0,2.0,5.0,7.2,5.0,2.3333333333333335,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,9.0
3912,2.0,0.401199817657471,3.0,0.153,-0.035,0.69,4.666666666666667,1.25,1.2,,6.4,3.0,2.5833333333333335,,3.0,3.0,,3.0,,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,,,9.0
3913,2.0,0.401199817657471,3.0,-0.8645,0.74075,0.401,4.857142857142857,1.6666666666666667,1.0,6.0,3.8,6.0,1.6666666666666667,,1.0,,2.0,1.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,12.0
3914,2.0,0.401199817657471,3.0,0.855,1.89025,1.806,2.7142857142857144,5.0,,,,,2.25,4.0,3.0,3.0,,4.0,5.0,2.0,,4.0,5.0,5.0,,5.0,,4.0,5.0,5.0,3.0,4.0,13.0
3915,2.0,0.401199817657471,3.0,,-0.9570000000000001,-0.262,3.75,1.6666666666666667,1.2,,9.0,,2.25,,,,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,0.0
3916,2.0,0.401199817657471,3.0,0.162,-0.17575,0.788,3.0,1.0,1.4,,6.0,,2.75,3.0,,3.0,,,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,9.0
3917,2.0,0.401199817657471,3.0,0.5355,0.73275,-0.312,3.0,3.1666666666666665,2.2,6.0,6.4,3.0,3.25,3.0,,2.0,5.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,11.0
3918,2.0,0.401199817657471,3.0,1.6785,2.316,2.288,5.0,2.3333333333333335,4.2,10.0,9.2,4.0,2.6666666666666665,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0
3919,2.0,0.401199817657471,3.0,0.8925000000000001,-0.4565,1.008,3.4285714285714284,1.0,1.8,6.0,7.2,6.0,1.9166666666666667,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,9.0
3920,2.0,0.401199817657471,3.0,0.9035,0.42925,1.285,3.3333333333333335,2.5,2.2,,9.0,,3.3333333333333335,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,
3921,2.0,0.401199817657471,3.0,1.2315,0.17225,-0.179,3.5714285714285716,2.3333333333333335,1.4,5.0,7.6,3.0,2.9166666666666665,5.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,9.0
3922,2.0,0.401199817657471,3.0,,,-0.313,,,,,6.0,,3.0,,,,,,,,,,,,,,,1.0,,,2.0,,
3923,2.0,0.401199817657471,3.0,0.6675,-0.93775,1.404,4.428571428571429,2.0,2.0,,6.8,3.0,2.6666666666666665,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,5.0,4.0,0.0
3924,2.0,0.401199817657471,3.0,0.031,1.2685,0.788,2.5,3.8333333333333335,3.0,6.0,7.2,3.0,3.0833333333333335,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0
3925,2.0,0.401199817657471,3.0,-0.099,1.01275,0.454,3.0,3.4,4.0,6.0,7.75,3.0,2.75,3.0,3.0,,3.0,4.0,1.0,3.0,4.0,,3.0,2.0,5.0,,5.0,2.0,,3.0,,,
3926,2.0,0.401199817657471,3.0,-0.6785,-0.77525,0.119,1.1428571428571428,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,10.0
3927,2.0,0.401199817657471,3.0,0.29800000000000004,0.74625,1.018,3.4285714285714284,2.6666666666666665,3.2,6.0,6.0,3.0,3.1666666666666665,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,9.0
3928,2.0,0.401199817657471,3.0,0.404,1.12375,0.913,3.4285714285714284,3.5,2.6,6.0,6.0,1.0,3.3333333333333335,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,5.0,1.0,5.0,0.0
3929,2.0,0.401199817657471,3.0,0.10700000000000001,-0.369,0.172,4.571428571428571,1.0,1.0,,8.6,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,9.0
3930,2.0,0.401199817657471,3.0,0.5445,-0.72775,-0.494,3.1666666666666665,1.0,2.4,2.0,6.6,5.0,2.8333333333333335,,,,,4.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0
3931,2.0,0.401199817657471,3.0,1.6785,1.03575,2.288,5.0,2.5,2.6,11.0,11.0,6.0,3.1666666666666665,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,8.0
3932,2.0,0.401199817657471,3.0,-0.4165,-0.89625,-0.131,4.285714285714286,1.6666666666666667,1.2,5.0,10.0,5.0,2.1666666666666665,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,13.0
3933,2.0,0.401199817657471,3.0,0.5835,-0.02649999999999999,-0.044,4.714285714285714,1.0,1.0,,8.2,4.0,2.5833333333333335,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0
3934,2.0,0.401199817657471,3.0,0.16249999999999998,0.8734999999999999,1.27,3.7142857142857144,3.6666666666666665,3.2,8.0,7.2,4.0,2.6666666666666665,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,8.0
3935,2.0,0.401199817657471,3.0,0.566,1.07225,1.225,3.857142857142857,2.3333333333333335,3.6,9.0,8.2,5.0,2.9166666666666665,3.0,4.0,4.0,4.0,3.0,,4.0,5.0,3.0,,3.0,3.0,4.0,5.0,4.0,3.0,,4.0,4.0,9.0
3936,2.0,0.401199817657471,3.0,,1.10325,,,,,6.0,7.5,,3.0,,,,,,,,5.0,,,,,,,,,,,,
3937,2.0,0.401199817657471,3.0,-0.036,0.7345,0.53,3.8333333333333335,1.0,1.8,,8.0,3.0,1.5833333333333333,2.0,,1.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,,5.0,2.0,1.0,1.0,4.0,3.0,2.0,,9.0
3938,2.0,0.401199817657471,3.0,-0.1785,0.14375,0.243,3.857142857142857,1.1666666666666667,1.6,,7.0,6.0,1.8333333333333333,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,8.0
3939,2.0,0.401199817657471,3.0,-0.091,0.0765,0.482,3.142857142857143,1.6666666666666667,3.4,9.0,5.6,4.0,3.0833333333333335,2.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,10.0
3940,2.0,0.401199817657471,3.0,1.1435,1.129,1.768,3.7142857142857144,4.0,3.25,9.0,9.2,4.0,3.0,5.0,4.0,5.0,,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,
3941,2.0,0.401199817657471,3.0,0.1045,-0.17425000000000002,1.551,4.714285714285714,2.6666666666666665,,,6.333333333333333,6.0,3.1666666666666665,4.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,3.0,4.0,5.0,
3942,2.0,0.401199817657471,3.0,0.5369999999999999,-0.6395,-0.106,4.0,1.0,1.0,7.0,9.8,3.0,4.083333333333333,3.0,4.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,9.0
3943,2.0,0.401199817657471,3.0,0.3775,0.857,1.198,3.5714285714285716,1.0,2.5,6.0,7.4,5.0,2.9166666666666665,,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,9.0
